time,number_A,number_HA,alpha,surf_ch_dens
1779.9999999985262,4,158,0.024691358024691357,-7.911983308641974
1779.9999999985262,3,159,0.018518518518518517,-5.933987481481481
1799.999999998508,3,159,0.018518518518518517,-5.933987481481481
1819.9999999984898,3,159,0.018518518518518517,-5.933987481481481
1819.9999999984898,4,158,0.024691358024691357,-7.911983308641974
1819.9999999984898,5,157,0.030864197530864196,-9.889979135802468
1819.9999999984898,4,158,0.024691358024691357,-7.911983308641974
1839.9999999984716,4,158,0.024691358024691357,-7.911983308641974
1859.9999999984534,4,158,0.024691358024691357,-7.911983308641974
1879.9999999984352,4,158,0.024691358024691357,-7.911983308641974
1899.999999998417,4,158,0.024691358024691357,-7.911983308641974
1899.999999998417,1,161,0.006172839506172839,-1.9779958271604936
1919.9999999983988,1,161,0.006172839506172839,-1.9779958271604936
1939.9999999983806,1,161,0.006172839506172839,-1.9779958271604936
1939.9999999983806,1,161,0.006172839506172839,-1.9779958271604936
1959.9999999983625,1,161,0.006172839506172839,-1.9779958271604936
1979.9999999983443,1,161,0.006172839506172839,-1.9779958271604936
1979.9999999983443,1,161,0.006172839506172839,-1.9779958271604936
1979.9999999983443,3,159,0.018518518518518517,-5.933987481481481
1979.9999999983443,2,160,0.012345679012345678,-3.955991654320987
1999.999999998326,2,160,0.012345679012345678,-3.955991654320987
2019.9999999983079,2,160,0.012345679012345678,-3.955991654320987
2019.9999999983079,3,159,0.018518518518518517,-5.933987481481481
2039.9999999982897,3,159,0.018518518518518517,-5.933987481481481
2059.9999999985444,3,159,0.018518518518518517,-5.933987481481481
2059.9999999985444,2,160,0.012345679012345678,-3.955991654320987
2079.999999998981,2,160,0.012345679012345678,-3.955991654320987
2079.999999998981,2,160,0.012345679012345678,-3.955991654320987
2099.9999999994175,2,160,0.012345679012345678,-3.955991654320987
2119.999999999854,2,160,0.012345679012345678,-3.955991654320987
2140.0000000002906,2,160,0.012345679012345678,-3.955991654320987
2140.0000000002906,2,160,0.012345679012345678,-3.955991654320987
2160.000000000727,2,160,0.012345679012345678,-3.955991654320987
2180.0000000011637,2,160,0.012345679012345678,-3.955991654320987
2180.0000000011637,4,158,0.024691358024691357,-7.911983308641974
2180.0000000011637,3,159,0.018518518518518517,-5.933987481481481
2180.0000000011637,2,160,0.012345679012345678,-3.955991654320987
2200.0000000016003,2,160,0.012345679012345678,-3.955991654320987
2220.000000002037,2,160,0.012345679012345678,-3.955991654320987
2220.000000002037,2,160,0.012345679012345678,-3.955991654320987
2220.000000002037,2,160,0.012345679012345678,-3.955991654320987
2240.0000000024734,2,160,0.012345679012345678,-3.955991654320987
2260.00000000291,2,160,0.012345679012345678,-3.955991654320987
2260.00000000291,2,160,0.012345679012345678,-3.955991654320987
2280.0000000033465,2,160,0.012345679012345678,-3.955991654320987
2280.0000000033465,4,158,0.024691358024691357,-7.911983308641974
2300.000000003783,4,158,0.024691358024691357,-7.911983308641974
2320.0000000042196,4,158,0.024691358024691357,-7.911983308641974
2320.0000000042196,2,160,0.012345679012345678,-3.955991654320987
2340.000000004656,2,160,0.012345679012345678,-3.955991654320987
2360.0000000050927,2,160,0.012345679012345678,-3.955991654320987
2380.0000000055293,2,160,0.012345679012345678,-3.955991654320987
2400.000000005966,2,160,0.012345679012345678,-3.955991654320987
2400.000000005966,3,159,0.018518518518518517,-5.933987481481481
2400.000000005966,3,159,0.018518518518518517,-5.933987481481481
2400.000000005966,3,159,0.018518518518518517,-5.933987481481481
2420.0000000064024,3,159,0.018518518518518517,-5.933987481481481
2440.000000006839,3,159,0.018518518518518517,-5.933987481481481
2460.0000000072755,3,159,0.018518518518518517,-5.933987481481481
2460.0000000072755,4,158,0.024691358024691357,-7.911983308641974
2460.0000000072755,3,159,0.018518518518518517,-5.933987481481481
2460.0000000072755,2,160,0.012345679012345678,-3.955991654320987
2480.000000007712,2,160,0.012345679012345678,-3.955991654320987
2500.0000000081486,2,160,0.012345679012345678,-3.955991654320987
2520.000000008585,2,160,0.012345679012345678,-3.955991654320987
2540.0000000090217,2,160,0.012345679012345678,-3.955991654320987
2560.0000000094583,2,160,0.012345679012345678,-3.955991654320987
2560.0000000094583,1,161,0.006172839506172839,-1.9779958271604936
2580.000000009895,1,161,0.006172839506172839,-1.9779958271604936
2600.0000000103314,1,161,0.006172839506172839,-1.9779958271604936
2620.000000010768,1,161,0.006172839506172839,-1.9779958271604936
2620.000000010768,4,158,0.024691358024691357,-7.911983308641974
2640.0000000112045,4,158,0.024691358024691357,-7.911983308641974
2640.0000000112045,3,159,0.018518518518518517,-5.933987481481481
2640.0000000112045,3,159,0.018518518518518517,-5.933987481481481
2660.000000011641,3,159,0.018518518518518517,-5.933987481481481
2660.000000011641,2,160,0.012345679012345678,-3.955991654320987
2680.0000000120776,2,160,0.012345679012345678,-3.955991654320987
2700.000000012514,2,160,0.012345679012345678,-3.955991654320987
2700.000000012514,4,158,0.024691358024691357,-7.911983308641974
2700.000000012514,2,160,0.012345679012345678,-3.955991654320987
2720.0000000129507,2,160,0.012345679012345678,-3.955991654320987
2740.0000000133873,2,160,0.012345679012345678,-3.955991654320987
2760.000000013824,2,160,0.012345679012345678,-3.955991654320987
2780.0000000142604,2,160,0.012345679012345678,-3.955991654320987
2800.000000014697,2,160,0.012345679012345678,-3.955991654320987
2820.0000000151335,2,160,0.012345679012345678,-3.955991654320987
2840.00000001557,2,160,0.012345679012345678,-3.955991654320987
2840.00000001557,3,159,0.018518518518518517,-5.933987481481481
2860.0000000160067,3,159,0.018518518518518517,-5.933987481481481
2880.000000016443,3,159,0.018518518518518517,-5.933987481481481
2900.0000000168798,3,159,0.018518518518518517,-5.933987481481481
2900.0000000168798,2,160,0.012345679012345678,-3.955991654320987
2920.0000000173163,2,160,0.012345679012345678,-3.955991654320987
2940.000000017753,2,160,0.012345679012345678,-3.955991654320987
2960.0000000181894,2,160,0.012345679012345678,-3.955991654320987
2960.0000000181894,3,159,0.018518518518518517,-5.933987481481481
2980.000000018626,3,159,0.018518518518518517,-5.933987481481481
2980.000000018626,4,158,0.024691358024691357,-7.911983308641974
2980.000000018626,4,158,0.024691358024691357,-7.911983308641974
2980.000000018626,1,161,0.006172839506172839,-1.9779958271604936
2980.000000018626,1,161,0.006172839506172839,-1.9779958271604936
3000.0000000190626,1,161,0.006172839506172839,-1.9779958271604936
3020.000000019499,1,161,0.006172839506172839,-1.9779958271604936
3020.000000019499,3,159,0.018518518518518517,-5.933987481481481
3040.0000000199357,3,159,0.018518518518518517,-5.933987481481481
3060.000000020372,3,159,0.018518518518518517,-5.933987481481481
3060.000000020372,3,159,0.018518518518518517,-5.933987481481481
3080.000000020809,3,159,0.018518518518518517,-5.933987481481481
3100.0000000212453,3,159,0.018518518518518517,-5.933987481481481
3120.000000021682,3,159,0.018518518518518517,-5.933987481481481
3140.0000000221185,3,159,0.018518518518518517,-5.933987481481481
3140.0000000221185,2,160,0.012345679012345678,-3.955991654320987
3160.000000022555,2,160,0.012345679012345678,-3.955991654320987
3180.0000000229916,2,160,0.012345679012345678,-3.955991654320987
3200.000000023428,2,160,0.012345679012345678,-3.955991654320987
3200.000000023428,5,157,0.030864197530864196,-9.889979135802468
3200.000000023428,5,157,0.030864197530864196,-9.889979135802468
3220.0000000238647,5,157,0.030864197530864196,-9.889979135802468
3220.0000000238647,2,160,0.012345679012345678,-3.955991654320987
3240.0000000243012,2,160,0.012345679012345678,-3.955991654320987
3240.0000000243012,2,160,0.012345679012345678,-3.955991654320987
3260.000000024738,2,160,0.012345679012345678,-3.955991654320987
3260.000000024738,1,161,0.006172839506172839,-1.9779958271604936
3280.0000000251744,1,161,0.006172839506172839,-1.9779958271604936
3300.000000025611,1,161,0.006172839506172839,-1.9779958271604936
3320.0000000260475,1,161,0.006172839506172839,-1.9779958271604936
3320.0000000260475,1,161,0.006172839506172839,-1.9779958271604936
3340.000000026484,1,161,0.006172839506172839,-1.9779958271604936
3340.000000026484,3,159,0.018518518518518517,-5.933987481481481
3360.0000000269206,3,159,0.018518518518518517,-5.933987481481481
3380.000000027357,3,159,0.018518518518518517,-5.933987481481481
3400.0000000277937,3,159,0.018518518518518517,-5.933987481481481
3400.0000000277937,5,157,0.030864197530864196,-9.889979135802468
3420.0000000282303,5,157,0.030864197530864196,-9.889979135802468
3420.0000000282303,5,157,0.030864197530864196,-9.889979135802468
3420.0000000282303,5,157,0.030864197530864196,-9.889979135802468
3420.0000000282303,3,159,0.018518518518518517,-5.933987481481481
3440.000000028667,3,159,0.018518518518518517,-5.933987481481481
3440.000000028667,3,159,0.018518518518518517,-5.933987481481481
3440.000000028667,2,160,0.012345679012345678,-3.955991654320987
3460.0000000291034,2,160,0.012345679012345678,-3.955991654320987
3460.0000000291034,3,159,0.018518518518518517,-5.933987481481481
3480.00000002954,3,159,0.018518518518518517,-5.933987481481481
3500.0000000299765,3,159,0.018518518518518517,-5.933987481481481
3520.000000030413,3,159,0.018518518518518517,-5.933987481481481
3540.0000000308496,3,159,0.018518518518518517,-5.933987481481481
3560.000000031286,3,159,0.018518518518518517,-5.933987481481481
3580.0000000317227,3,159,0.018518518518518517,-5.933987481481481
3580.0000000317227,4,158,0.024691358024691357,-7.911983308641974
3600.0000000321593,4,158,0.024691358024691357,-7.911983308641974
3620.000000032596,4,158,0.024691358024691357,-7.911983308641974
3640.0000000330324,4,158,0.024691358024691357,-7.911983308641974
3660.000000033469,4,158,0.024691358024691357,-7.911983308641974
3660.000000033469,2,160,0.012345679012345678,-3.955991654320987
3680.0000000339055,2,160,0.012345679012345678,-3.955991654320987
3680.0000000339055,2,160,0.012345679012345678,-3.955991654320987
3700.000000034342,2,160,0.012345679012345678,-3.955991654320987
3700.000000034342,1,161,0.006172839506172839,-1.9779958271604936
3720.0000000347786,1,161,0.006172839506172839,-1.9779958271604936
3740.000000035215,1,161,0.006172839506172839,-1.9779958271604936
3740.000000035215,3,159,0.018518518518518517,-5.933987481481481
3760.0000000356517,3,159,0.018518518518518517,-5.933987481481481
3760.0000000356517,2,160,0.012345679012345678,-3.955991654320987
3760.0000000356517,2,160,0.012345679012345678,-3.955991654320987
3780.0000000360883,2,160,0.012345679012345678,-3.955991654320987
3800.000000036525,2,160,0.012345679012345678,-3.955991654320987
3820.0000000369614,2,160,0.012345679012345678,-3.955991654320987
3820.0000000369614,2,160,0.012345679012345678,-3.955991654320987
3820.0000000369614,4,158,0.024691358024691357,-7.911983308641974
3840.000000037398,4,158,0.024691358024691357,-7.911983308641974
3860.0000000378345,4,158,0.024691358024691357,-7.911983308641974
3880.000000038271,4,158,0.024691358024691357,-7.911983308641974
3880.000000038271,4,158,0.024691358024691357,-7.911983308641974
3900.0000000387076,4,158,0.024691358024691357,-7.911983308641974
3920.000000039144,4,158,0.024691358024691357,-7.911983308641974
3920.000000039144,7,155,0.043209876543209874,-13.845970790123456
3940.0000000395808,7,155,0.043209876543209874,-13.845970790123456
3960.0000000400173,7,155,0.043209876543209874,-13.845970790123456
3960.0000000400173,4,158,0.024691358024691357,-7.911983308641974
3960.0000000400173,7,155,0.043209876543209874,-13.845970790123456
3980.000000040454,7,155,0.043209876543209874,-13.845970790123456
4000.0000000408904,7,155,0.043209876543209874,-13.845970790123456
4020.000000041327,7,155,0.043209876543209874,-13.845970790123456
4040.0000000417635,7,155,0.043209876543209874,-13.845970790123456
4040.0000000417635,2,160,0.012345679012345678,-3.955991654320987
4060.0000000422,2,160,0.012345679012345678,-3.955991654320987
4060.0000000422,0,162,0.0,0.0
4060.0000000422,0,162,0.0,0.0
4080.0000000426367,0,162,0.0,0.0
4100.000000043073,0,162,0.0,0.0
4120.000000043509,0,162,0.0,0.0
4120.000000043509,3,159,0.018518518518518517,-5.933987481481481
4120.000000043509,2,160,0.012345679012345678,-3.955991654320987
4140.000000043946,2,160,0.012345679012345678,-3.955991654320987
4140.000000043946,5,157,0.030864197530864196,-9.889979135802468
4160.000000044382,5,157,0.030864197530864196,-9.889979135802468
4160.000000044382,3,159,0.018518518518518517,-5.933987481481481
4180.000000044819,3,159,0.018518518518518517,-5.933987481481481
4200.000000045256,3,159,0.018518518518518517,-5.933987481481481
4200.000000045256,4,158,0.024691358024691357,-7.911983308641974
4220.000000045692,4,158,0.024691358024691357,-7.911983308641974
4240.000000046129,4,158,0.024691358024691357,-7.911983308641974
4260.000000046565,4,158,0.024691358024691357,-7.911983308641974
4280.000000047002,4,158,0.024691358024691357,-7.911983308641974
4300.000000047438,4,158,0.024691358024691357,-7.911983308641974
4300.000000047438,7,155,0.043209876543209874,-13.845970790123456
4320.000000047875,7,155,0.043209876543209874,-13.845970790123456
4340.000000048311,7,155,0.043209876543209874,-13.845970790123456
4340.000000048311,3,159,0.018518518518518517,-5.933987481481481
4360.000000048748,3,159,0.018518518518518517,-5.933987481481481
4380.000000049185,3,159,0.018518518518518517,-5.933987481481481
4380.000000049185,4,158,0.024691358024691357,-7.911983308641974
4380.000000049185,4,158,0.024691358024691357,-7.911983308641974
4380.000000049185,2,160,0.012345679012345678,-3.955991654320987
4380.000000049185,4,158,0.024691358024691357,-7.911983308641974
4400.000000049621,4,158,0.024691358024691357,-7.911983308641974
4400.000000049621,3,159,0.018518518518518517,-5.933987481481481
4420.000000050058,3,159,0.018518518518518517,-5.933987481481481
4420.000000050058,2,160,0.012345679012345678,-3.955991654320987
4440.000000050494,2,160,0.012345679012345678,-3.955991654320987
4440.000000050494,1,161,0.006172839506172839,-1.9779958271604936
4440.000000050494,3,159,0.018518518518518517,-5.933987481481481
4440.000000050494,2,160,0.012345679012345678,-3.955991654320987
4460.000000050931,2,160,0.012345679012345678,-3.955991654320987
4480.000000051367,2,160,0.012345679012345678,-3.955991654320987
4480.000000051367,3,159,0.018518518518518517,-5.933987481481481
4480.000000051367,1,161,0.006172839506172839,-1.9779958271604936
4500.000000051804,1,161,0.006172839506172839,-1.9779958271604936
4500.000000051804,4,158,0.024691358024691357,-7.911983308641974
4500.000000051804,3,159,0.018518518518518517,-5.933987481481481
4520.0000000522405,3,159,0.018518518518518517,-5.933987481481481
4520.0000000522405,4,158,0.024691358024691357,-7.911983308641974
4540.000000052677,4,158,0.024691358024691357,-7.911983308641974
4560.000000053114,4,158,0.024691358024691357,-7.911983308641974
4580.00000005355,4,158,0.024691358024691357,-7.911983308641974
4600.000000053987,4,158,0.024691358024691357,-7.911983308641974
4600.000000053987,0,162,0.0,0.0
4620.000000054423,0,162,0.0,0.0
4620.000000054423,2,160,0.012345679012345678,-3.955991654320987
4620.000000054423,4,158,0.024691358024691357,-7.911983308641974
4620.000000054423,2,160,0.012345679012345678,-3.955991654320987
4640.00000005486,2,160,0.012345679012345678,-3.955991654320987
4640.00000005486,2,160,0.012345679012345678,-3.955991654320987
4660.000000055296,2,160,0.012345679012345678,-3.955991654320987
4680.000000055733,2,160,0.012345679012345678,-3.955991654320987
4700.0000000561695,2,160,0.012345679012345678,-3.955991654320987
4720.000000056606,2,160,0.012345679012345678,-3.955991654320987
4720.000000056606,5,157,0.030864197530864196,-9.889979135802468
4740.000000057043,5,157,0.030864197530864196,-9.889979135802468
4740.000000057043,2,160,0.012345679012345678,-3.955991654320987
4760.000000057479,2,160,0.012345679012345678,-3.955991654320987
4780.000000057916,2,160,0.012345679012345678,-3.955991654320987
4780.000000057916,5,157,0.030864197530864196,-9.889979135802468
4780.000000057916,3,159,0.018518518518518517,-5.933987481481481
4800.000000058352,3,159,0.018518518518518517,-5.933987481481481
4820.000000058789,3,159,0.018518518518518517,-5.933987481481481
4840.000000059225,3,159,0.018518518518518517,-5.933987481481481
4860.000000059662,3,159,0.018518518518518517,-5.933987481481481
4860.000000059662,3,159,0.018518518518518517,-5.933987481481481
4860.000000059662,4,158,0.024691358024691357,-7.911983308641974
4880.0000000600985,4,158,0.024691358024691357,-7.911983308641974
4880.0000000600985,3,159,0.018518518518518517,-5.933987481481481
4900.000000060535,3,159,0.018518518518518517,-5.933987481481481
4920.000000060972,3,159,0.018518518518518517,-5.933987481481481
4940.000000061408,3,159,0.018518518518518517,-5.933987481481481
4940.000000061408,6,156,0.037037037037037035,-11.867974962962961
4960.000000061845,6,156,0.037037037037037035,-11.867974962962961
4980.000000062281,6,156,0.037037037037037035,-11.867974962962961
5000.000000062718,6,156,0.037037037037037035,-11.867974962962961
5020.000000063154,6,156,0.037037037037037035,-11.867974962962961
5020.000000063154,5,157,0.030864197530864196,-9.889979135802468
5040.000000063591,5,157,0.030864197530864196,-9.889979135802468
5060.0000000640275,5,157,0.030864197530864196,-9.889979135802468
5060.0000000640275,6,156,0.037037037037037035,-11.867974962962961
5060.0000000640275,6,156,0.037037037037037035,-11.867974962962961
5060.0000000640275,3,159,0.018518518518518517,-5.933987481481481
5080.000000064464,3,159,0.018518518518518517,-5.933987481481481
5100.000000064901,3,159,0.018518518518518517,-5.933987481481481
5120.000000065337,3,159,0.018518518518518517,-5.933987481481481
5140.000000065774,3,159,0.018518518518518517,-5.933987481481481
5140.000000065774,3,159,0.018518518518518517,-5.933987481481481
5160.00000006621,3,159,0.018518518518518517,-5.933987481481481
5180.000000066647,3,159,0.018518518518518517,-5.933987481481481
5200.000000067083,3,159,0.018518518518518517,-5.933987481481481
5220.00000006752,3,159,0.018518518518518517,-5.933987481481481
5220.00000006752,4,158,0.024691358024691357,-7.911983308641974
5240.0000000679565,4,158,0.024691358024691357,-7.911983308641974
5260.000000068393,4,158,0.024691358024691357,-7.911983308641974
5280.00000006883,4,158,0.024691358024691357,-7.911983308641974
5300.000000069266,4,158,0.024691358024691357,-7.911983308641974
5320.000000069703,4,158,0.024691358024691357,-7.911983308641974
5320.000000069703,3,159,0.018518518518518517,-5.933987481481481
5340.000000070139,3,159,0.018518518518518517,-5.933987481481481
5340.000000070139,2,160,0.012345679012345678,-3.955991654320987
5340.000000070139,3,159,0.018518518518518517,-5.933987481481481
5340.000000070139,2,160,0.012345679012345678,-3.955991654320987
5340.000000070139,3,159,0.018518518518518517,-5.933987481481481
5360.000000070576,3,159,0.018518518518518517,-5.933987481481481
5380.000000071012,3,159,0.018518518518518517,-5.933987481481481
5400.000000071449,3,159,0.018518518518518517,-5.933987481481481
5400.000000071449,3,159,0.018518518518518517,-5.933987481481481
5400.000000071449,2,160,0.012345679012345678,-3.955991654320987
5400.000000071449,3,159,0.018518518518518517,-5.933987481481481
5420.000000071886,3,159,0.018518518518518517,-5.933987481481481
5420.000000071886,3,159,0.018518518518518517,-5.933987481481481
5440.000000072322,3,159,0.018518518518518517,-5.933987481481481
5460.000000072759,3,159,0.018518518518518517,-5.933987481481481
5480.000000073195,3,159,0.018518518518518517,-5.933987481481481
5500.000000073632,3,159,0.018518518518518517,-5.933987481481481
5520.000000074068,3,159,0.018518518518518517,-5.933987481481481
5540.000000074505,3,159,0.018518518518518517,-5.933987481481481
5560.000000074941,3,159,0.018518518518518517,-5.933987481481481
5560.000000074941,1,161,0.006172839506172839,-1.9779958271604936
5560.000000074941,3,159,0.018518518518518517,-5.933987481481481
5560.000000074941,5,157,0.030864197530864196,-9.889979135802468
5580.000000075378,5,157,0.030864197530864196,-9.889979135802468
5580.000000075378,2,160,0.012345679012345678,-3.955991654320987
5580.000000075378,3,159,0.018518518518518517,-5.933987481481481
5600.000000075815,3,159,0.018518518518518517,-5.933987481481481
5620.000000076251,3,159,0.018518518518518517,-5.933987481481481
5640.000000076688,3,159,0.018518518518518517,-5.933987481481481
5660.000000077124,3,159,0.018518518518518517,-5.933987481481481
5660.000000077124,3,159,0.018518518518518517,-5.933987481481481
5660.000000077124,1,161,0.006172839506172839,-1.9779958271604936
5680.000000077561,1,161,0.006172839506172839,-1.9779958271604936
5680.000000077561,2,160,0.012345679012345678,-3.955991654320987
5680.000000077561,3,159,0.018518518518518517,-5.933987481481481
5680.000000077561,6,156,0.037037037037037035,-11.867974962962961
5700.000000077997,6,156,0.037037037037037035,-11.867974962962961
5700.000000077997,2,160,0.012345679012345678,-3.955991654320987
5720.000000078434,2,160,0.012345679012345678,-3.955991654320987
5740.0000000788705,2,160,0.012345679012345678,-3.955991654320987
5760.000000079307,2,160,0.012345679012345678,-3.955991654320987
5780.000000079744,2,160,0.012345679012345678,-3.955991654320987
5780.000000079744,3,159,0.018518518518518517,-5.933987481481481
5800.00000008018,3,159,0.018518518518518517,-5.933987481481481
5820.000000080617,3,159,0.018518518518518517,-5.933987481481481
5840.000000081053,3,159,0.018518518518518517,-5.933987481481481
5840.000000081053,1,161,0.006172839506172839,-1.9779958271604936
5860.00000008149,1,161,0.006172839506172839,-1.9779958271604936
