time,number_A,number_HA,alpha,surf_ch_dens
929.9999999992992,64,98,0.3950617283950617,-126.59173293827159
939.9999999992901,61,101,0.3765432098765432,-120.65774545679011
949.999999999281,60,102,0.37037037037037035,-118.67974962962963
959.999999999272,61,101,0.3765432098765432,-120.65774545679011
969.9999999992629,54,108,0.3333333333333333,-106.81177466666665
979.9999999992538,58,104,0.35802469135802467,-114.72375797530864
989.9999999992447,58,104,0.35802469135802467,-114.72375797530864
999.9999999992356,55,107,0.3395061728395062,-108.78977049382716
1009.9999999992265,58,104,0.35802469135802467,-114.72375797530864
1019.9999999992174,61,101,0.3765432098765432,-120.65774545679011
1029.9999999992083,58,104,0.35802469135802467,-114.72375797530864
1039.9999999991992,61,101,0.3765432098765432,-120.65774545679011
1049.99999999919,60,102,0.37037037037037035,-118.67974962962963
1059.999999999181,57,105,0.35185185185185186,-112.74576214814813
1069.999999999172,59,103,0.36419753086419754,-116.70175380246913
1079.9999999991628,56,106,0.345679012345679,-110.76776632098766
1089.9999999991537,52,110,0.32098765432098764,-102.85578301234568
1099.9999999991446,54,108,0.3333333333333333,-106.81177466666665
1109.9999999991355,52,110,0.32098765432098764,-102.85578301234568
1119.9999999991264,56,106,0.345679012345679,-110.76776632098766
1129.9999999991173,54,108,0.3333333333333333,-106.81177466666665
1139.9999999991082,53,109,0.3271604938271605,-104.83377883950617
1149.9999999990991,53,109,0.3271604938271605,-104.83377883950617
1159.99999999909,52,110,0.32098765432098764,-102.85578301234568
1169.999999999081,52,110,0.32098765432098764,-102.85578301234568
1179.9999999990719,50,112,0.30864197530864196,-98.89979135802469
1189.9999999990628,52,110,0.32098765432098764,-102.85578301234568
1199.9999999990537,48,114,0.2962962962962963,-94.9437997037037
1209.9999999990446,47,115,0.29012345679012347,-92.9658038765432
1219.9999999990355,49,113,0.30246913580246915,-96.9217955308642
1229.9999999990264,50,112,0.30864197530864196,-98.89979135802469
1239.9999999990173,49,113,0.30246913580246915,-96.9217955308642
1249.9999999990082,47,115,0.29012345679012347,-92.9658038765432
1259.999999998999,48,114,0.2962962962962963,-94.9437997037037
1269.99999999899,49,113,0.30246913580246915,-96.9217955308642
1279.999999998981,49,113,0.30246913580246915,-96.9217955308642
1289.9999999989718,48,114,0.2962962962962963,-94.9437997037037
1299.9999999989627,48,114,0.2962962962962963,-94.9437997037037
1309.9999999989536,49,113,0.30246913580246915,-96.9217955308642
1319.9999999989445,51,111,0.3148148148148148,-100.87778718518518
1329.9999999989354,49,113,0.30246913580246915,-96.9217955308642
1339.9999999989263,50,112,0.30864197530864196,-98.89979135802469
1349.9999999989172,50,112,0.30864197530864196,-98.89979135802469
1359.9999999989082,48,114,0.2962962962962963,-94.9437997037037
1369.999999998899,51,111,0.3148148148148148,-100.87778718518518
1379.99999999889,51,111,0.3148148148148148,-100.87778718518518
1389.9999999988809,51,111,0.3148148148148148,-100.87778718518518
1399.9999999988718,48,114,0.2962962962962963,-94.9437997037037
1409.9999999988627,58,104,0.35802469135802467,-114.72375797530864
1419.9999999988536,51,111,0.3148148148148148,-100.87778718518518
1429.9999999988445,47,115,0.29012345679012347,-92.9658038765432
1439.9999999988354,46,116,0.2839506172839506,-90.98780804938272
1449.9999999988263,51,111,0.3148148148148148,-100.87778718518518
1459.9999999988172,52,110,0.32098765432098764,-102.85578301234568
1469.999999998808,52,110,0.32098765432098764,-102.85578301234568
1479.999999998799,45,117,0.2777777777777778,-89.00981222222221
1489.99999999879,47,115,0.29012345679012347,-92.9658038765432
1499.9999999987808,45,117,0.2777777777777778,-89.00981222222221
1509.9999999987717,43,119,0.2654320987654321,-85.05382056790124
1519.9999999987626,48,114,0.2962962962962963,-94.9437997037037
1529.9999999987535,46,116,0.2839506172839506,-90.98780804938272
1539.9999999987444,46,116,0.2839506172839506,-90.98780804938272
1549.9999999987353,45,117,0.2777777777777778,-89.00981222222221
1559.9999999987263,46,116,0.2839506172839506,-90.98780804938272
1569.9999999987172,50,112,0.30864197530864196,-98.89979135802469
1579.999999998708,48,114,0.2962962962962963,-94.9437997037037
1589.999999998699,49,113,0.30246913580246915,-96.9217955308642
1599.9999999986899,47,115,0.29012345679012347,-92.9658038765432
1609.9999999986808,47,115,0.29012345679012347,-92.9658038765432
1619.9999999986717,49,113,0.30246913580246915,-96.9217955308642
1629.9999999986626,49,113,0.30246913580246915,-96.9217955308642
1639.9999999986535,47,115,0.29012345679012347,-92.9658038765432
1649.9999999986444,48,114,0.2962962962962963,-94.9437997037037
1659.9999999986353,47,115,0.29012345679012347,-92.9658038765432
1669.9999999986262,49,113,0.30246913580246915,-96.9217955308642
1679.999999998617,50,112,0.30864197530864196,-98.89979135802469
1689.999999998608,49,113,0.30246913580246915,-96.9217955308642
1699.999999998599,52,110,0.32098765432098764,-102.85578301234568
1709.9999999985898,48,114,0.2962962962962963,-94.9437997037037
1719.9999999985807,47,115,0.29012345679012347,-92.9658038765432
1729.9999999985716,49,113,0.30246913580246915,-96.9217955308642
1739.9999999985625,46,116,0.2839506172839506,-90.98780804938272
1749.9999999985534,50,112,0.30864197530864196,-98.89979135802469
1759.9999999985444,48,114,0.2962962962962963,-94.9437997037037
1769.9999999985353,51,111,0.3148148148148148,-100.87778718518518
1779.9999999985262,51,111,0.3148148148148148,-100.87778718518518
1789.999999998517,52,110,0.32098765432098764,-102.85578301234568
1799.999999998508,54,108,0.3333333333333333,-106.81177466666665
1809.9999999984989,52,110,0.32098765432098764,-102.85578301234568
1819.9999999984898,52,110,0.32098765432098764,-102.85578301234568
1829.9999999984807,48,114,0.2962962962962963,-94.9437997037037
1839.9999999984716,46,116,0.2839506172839506,-90.98780804938272
1849.9999999984625,43,119,0.2654320987654321,-85.05382056790124
1859.9999999984534,46,116,0.2839506172839506,-90.98780804938272
1869.9999999984443,45,117,0.2777777777777778,-89.00981222222221
1879.9999999984352,43,119,0.2654320987654321,-85.05382056790124
1889.9999999984261,45,117,0.2777777777777778,-89.00981222222221
1899.999999998417,45,117,0.2777777777777778,-89.00981222222221
1909.999999998408,44,118,0.2716049382716049,-87.03181639506174
1919.9999999983988,41,121,0.25308641975308643,-81.09782891358024
1929.9999999983897,44,118,0.2716049382716049,-87.03181639506174
1939.9999999983806,44,118,0.2716049382716049,-87.03181639506174
1949.9999999983715,43,119,0.2654320987654321,-85.05382056790124
1959.9999999983625,43,119,0.2654320987654321,-85.05382056790124
1969.9999999983534,43,119,0.2654320987654321,-85.05382056790124
1979.9999999983443,45,117,0.2777777777777778,-89.00981222222221
1989.9999999983352,44,118,0.2716049382716049,-87.03181639506174
1999.999999998326,44,118,0.2716049382716049,-87.03181639506174
2009.999999998317,46,116,0.2839506172839506,-90.98780804938272
2019.9999999983079,45,117,0.2777777777777778,-89.00981222222221
2029.9999999982988,43,119,0.2654320987654321,-85.05382056790124
2039.9999999982897,39,123,0.24074074074074073,-77.14183725925926
2049.999999998326,44,118,0.2716049382716049,-87.03181639506174
2059.9999999985444,44,118,0.2716049382716049,-87.03181639506174
2069.9999999987626,39,123,0.24074074074074073,-77.14183725925926
2079.999999998981,43,119,0.2654320987654321,-85.05382056790124
2089.999999999199,42,120,0.25925925925925924,-83.07582474074073
2099.9999999994175,40,122,0.24691358024691357,-79.11983308641975
2109.9999999996357,39,123,0.24074074074074073,-77.14183725925926
2119.999999999854,41,121,0.25308641975308643,-81.09782891358024
2130.0000000000723,38,124,0.2345679012345679,-75.16384143209875
2140.0000000002906,38,124,0.2345679012345679,-75.16384143209875
2150.000000000509,39,123,0.24074074074074073,-77.14183725925926
2160.000000000727,40,122,0.24691358024691357,-79.11983308641975
2170.0000000009454,41,121,0.25308641975308643,-81.09782891358024
2180.0000000011637,43,119,0.2654320987654321,-85.05382056790124
2190.000000001382,47,115,0.29012345679012347,-92.9658038765432
2200.0000000016003,41,121,0.25308641975308643,-81.09782891358024
2210.0000000018185,44,118,0.2716049382716049,-87.03181639506174
2220.000000002037,40,122,0.24691358024691357,-79.11983308641975
2230.000000002255,48,114,0.2962962962962963,-94.9437997037037
2240.0000000024734,40,122,0.24691358024691357,-79.11983308641975
2250.0000000026916,37,125,0.22839506172839505,-73.18584560493828
2260.00000000291,40,122,0.24691358024691357,-79.11983308641975
2270.000000003128,39,123,0.24074074074074073,-77.14183725925926
2280.0000000033465,40,122,0.24691358024691357,-79.11983308641975
2290.0000000035648,43,119,0.2654320987654321,-85.05382056790124
2300.000000003783,44,118,0.2716049382716049,-87.03181639506174
2310.0000000040013,42,120,0.25925925925925924,-83.07582474074073
2320.0000000042196,40,122,0.24691358024691357,-79.11983308641975
2330.000000004438,45,117,0.2777777777777778,-89.00981222222221
2340.000000004656,45,117,0.2777777777777778,-89.00981222222221
2350.0000000048744,46,116,0.2839506172839506,-90.98780804938272
2360.0000000050927,43,119,0.2654320987654321,-85.05382056790124
2370.000000005311,48,114,0.2962962962962963,-94.9437997037037
2380.0000000055293,45,117,0.2777777777777778,-89.00981222222221
2390.0000000057476,44,118,0.2716049382716049,-87.03181639506174
2400.000000005966,44,118,0.2716049382716049,-87.03181639506174
2410.000000006184,40,122,0.24691358024691357,-79.11983308641975
2420.0000000064024,45,117,0.2777777777777778,-89.00981222222221
2430.0000000066207,45,117,0.2777777777777778,-89.00981222222221
2440.000000006839,47,115,0.29012345679012347,-92.9658038765432
2450.000000007057,45,117,0.2777777777777778,-89.00981222222221
2460.0000000072755,43,119,0.2654320987654321,-85.05382056790124
2470.000000007494,45,117,0.2777777777777778,-89.00981222222221
2480.000000007712,38,124,0.2345679012345679,-75.16384143209875
2490.0000000079303,45,117,0.2777777777777778,-89.00981222222221
2500.0000000081486,49,113,0.30246913580246915,-96.9217955308642
2510.000000008367,49,113,0.30246913580246915,-96.9217955308642
2520.000000008585,47,115,0.29012345679012347,-92.9658038765432
2530.0000000088035,43,119,0.2654320987654321,-85.05382056790124
2540.0000000090217,46,116,0.2839506172839506,-90.98780804938272
2550.00000000924,45,117,0.2777777777777778,-89.00981222222221
2560.0000000094583,46,116,0.2839506172839506,-90.98780804938272
2570.0000000096766,46,116,0.2839506172839506,-90.98780804938272
2580.000000009895,46,116,0.2839506172839506,-90.98780804938272
2590.000000010113,49,113,0.30246913580246915,-96.9217955308642
2600.0000000103314,49,113,0.30246913580246915,-96.9217955308642
2610.0000000105497,47,115,0.29012345679012347,-92.9658038765432
2620.000000010768,46,116,0.2839506172839506,-90.98780804938272
2630.0000000109862,45,117,0.2777777777777778,-89.00981222222221
2640.0000000112045,50,112,0.30864197530864196,-98.89979135802469
2650.000000011423,45,117,0.2777777777777778,-89.00981222222221
2660.000000011641,50,112,0.30864197530864196,-98.89979135802469
2670.0000000118594,49,113,0.30246913580246915,-96.9217955308642
2680.0000000120776,48,114,0.2962962962962963,-94.9437997037037
2690.000000012296,46,116,0.2839506172839506,-90.98780804938272
2700.000000012514,51,111,0.3148148148148148,-100.87778718518518
2710.0000000127325,48,114,0.2962962962962963,-94.9437997037037
2720.0000000129507,48,114,0.2962962962962963,-94.9437997037037
2730.000000013169,51,111,0.3148148148148148,-100.87778718518518
2740.0000000133873,47,115,0.29012345679012347,-92.9658038765432
2750.0000000136056,48,114,0.2962962962962963,-94.9437997037037
2760.000000013824,52,110,0.32098765432098764,-102.85578301234568
2770.000000014042,50,112,0.30864197530864196,-98.89979135802469
2780.0000000142604,49,113,0.30246913580246915,-96.9217955308642
2790.0000000144787,46,116,0.2839506172839506,-90.98780804938272
2800.000000014697,46,116,0.2839506172839506,-90.98780804938272
2810.0000000149153,43,119,0.2654320987654321,-85.05382056790124
2820.0000000151335,42,120,0.25925925925925924,-83.07582474074073
2830.000000015352,44,118,0.2716049382716049,-87.03181639506174
2840.00000001557,47,115,0.29012345679012347,-92.9658038765432
2850.0000000157884,45,117,0.2777777777777778,-89.00981222222221
2860.0000000160067,44,118,0.2716049382716049,-87.03181639506174
2870.000000016225,40,122,0.24691358024691357,-79.11983308641975
2880.000000016443,43,119,0.2654320987654321,-85.05382056790124
2890.0000000166615,41,121,0.25308641975308643,-81.09782891358024
2900.0000000168798,46,116,0.2839506172839506,-90.98780804938272
2910.000000017098,43,119,0.2654320987654321,-85.05382056790124
2920.0000000173163,49,113,0.30246913580246915,-96.9217955308642
2930.0000000175346,49,113,0.30246913580246915,-96.9217955308642
2940.000000017753,49,113,0.30246913580246915,-96.9217955308642
2950.000000017971,50,112,0.30864197530864196,-98.89979135802469
2960.0000000181894,47,115,0.29012345679012347,-92.9658038765432
2970.0000000184077,40,122,0.24691358024691357,-79.11983308641975
2980.000000018626,45,117,0.2777777777777778,-89.00981222222221
2990.0000000188443,45,117,0.2777777777777778,-89.00981222222221
3000.0000000190626,44,118,0.2716049382716049,-87.03181639506174
3010.000000019281,45,117,0.2777777777777778,-89.00981222222221
3020.000000019499,46,116,0.2839506172839506,-90.98780804938272
3030.0000000197174,50,112,0.30864197530864196,-98.89979135802469
3040.0000000199357,47,115,0.29012345679012347,-92.9658038765432
3050.000000020154,45,117,0.2777777777777778,-89.00981222222221
3060.000000020372,45,117,0.2777777777777778,-89.00981222222221
3070.0000000205905,46,116,0.2839506172839506,-90.98780804938272
3080.000000020809,42,120,0.25925925925925924,-83.07582474074073
3090.000000021027,43,119,0.2654320987654321,-85.05382056790124
3100.0000000212453,43,119,0.2654320987654321,-85.05382056790124
3110.0000000214636,40,122,0.24691358024691357,-79.11983308641975
3120.000000021682,40,122,0.24691358024691357,-79.11983308641975
3130.0000000219,41,121,0.25308641975308643,-81.09782891358024
3140.0000000221185,41,121,0.25308641975308643,-81.09782891358024
3150.0000000223367,39,123,0.24074074074074073,-77.14183725925926
3160.000000022555,42,120,0.25925925925925924,-83.07582474074073
3170.0000000227733,38,124,0.2345679012345679,-75.16384143209875
3180.0000000229916,43,119,0.2654320987654321,-85.05382056790124
3190.00000002321,43,119,0.2654320987654321,-85.05382056790124
3200.000000023428,39,123,0.24074074074074073,-77.14183725925926
3210.0000000236464,39,123,0.24074074074074073,-77.14183725925926
3220.0000000238647,38,124,0.2345679012345679,-75.16384143209875
3230.000000024083,40,122,0.24691358024691357,-79.11983308641975
3240.0000000243012,37,125,0.22839506172839505,-73.18584560493828
3250.0000000245195,40,122,0.24691358024691357,-79.11983308641975
3260.000000024738,39,123,0.24074074074074073,-77.14183725925926
3270.000000024956,39,123,0.24074074074074073,-77.14183725925926
3280.0000000251744,43,119,0.2654320987654321,-85.05382056790124
3290.0000000253926,38,124,0.2345679012345679,-75.16384143209875
3300.000000025611,39,123,0.24074074074074073,-77.14183725925926
3310.000000025829,42,120,0.25925925925925924,-83.07582474074073
3320.0000000260475,42,120,0.25925925925925924,-83.07582474074073
3330.0000000262658,42,120,0.25925925925925924,-83.07582474074073
3340.000000026484,43,119,0.2654320987654321,-85.05382056790124
3350.0000000267023,42,120,0.25925925925925924,-83.07582474074073
3360.0000000269206,44,118,0.2716049382716049,-87.03181639506174
3370.000000027139,43,119,0.2654320987654321,-85.05382056790124
3380.000000027357,41,121,0.25308641975308643,-81.09782891358024
3390.0000000275754,41,121,0.25308641975308643,-81.09782891358024
3400.0000000277937,42,120,0.25925925925925924,-83.07582474074073
3410.000000028012,38,124,0.2345679012345679,-75.16384143209875
3420.0000000282303,42,120,0.25925925925925924,-83.07582474074073
3430.0000000284485,39,123,0.24074074074074073,-77.14183725925926
3440.000000028667,40,122,0.24691358024691357,-79.11983308641975
3450.000000028885,44,118,0.2716049382716049,-87.03181639506174
3460.0000000291034,44,118,0.2716049382716049,-87.03181639506174
3470.0000000293217,44,118,0.2716049382716049,-87.03181639506174
3480.00000002954,46,116,0.2839506172839506,-90.98780804938272
3490.000000029758,41,121,0.25308641975308643,-81.09782891358024
3500.0000000299765,44,118,0.2716049382716049,-87.03181639506174
3510.0000000301948,37,125,0.22839506172839505,-73.18584560493828
3520.000000030413,39,123,0.24074074074074073,-77.14183725925926
3530.0000000306313,42,120,0.25925925925925924,-83.07582474074073
3540.0000000308496,43,119,0.2654320987654321,-85.05382056790124
3550.000000031068,45,117,0.2777777777777778,-89.00981222222221
3560.000000031286,41,121,0.25308641975308643,-81.09782891358024
3570.0000000315044,43,119,0.2654320987654321,-85.05382056790124
3580.0000000317227,43,119,0.2654320987654321,-85.05382056790124
3590.000000031941,42,120,0.25925925925925924,-83.07582474074073
3600.0000000321593,44,118,0.2716049382716049,-87.03181639506174
3610.0000000323776,41,121,0.25308641975308643,-81.09782891358024
3620.000000032596,41,121,0.25308641975308643,-81.09782891358024
3630.000000032814,46,116,0.2839506172839506,-90.98780804938272
3640.0000000330324,47,115,0.29012345679012347,-92.9658038765432
3650.0000000332507,44,118,0.2716049382716049,-87.03181639506174
3660.000000033469,42,120,0.25925925925925924,-83.07582474074073
3670.0000000336872,43,119,0.2654320987654321,-85.05382056790124
3680.0000000339055,43,119,0.2654320987654321,-85.05382056790124
3690.000000034124,45,117,0.2777777777777778,-89.00981222222221
3700.000000034342,44,118,0.2716049382716049,-87.03181639506174
3710.0000000345603,42,120,0.25925925925925924,-83.07582474074073
3720.0000000347786,44,118,0.2716049382716049,-87.03181639506174
3730.000000034997,40,122,0.24691358024691357,-79.11983308641975
3740.000000035215,43,119,0.2654320987654321,-85.05382056790124
3750.0000000354335,45,117,0.2777777777777778,-89.00981222222221
3760.0000000356517,45,117,0.2777777777777778,-89.00981222222221
3770.00000003587,48,114,0.2962962962962963,-94.9437997037037
3780.0000000360883,48,114,0.2962962962962963,-94.9437997037037
3790.0000000363066,49,113,0.30246913580246915,-96.9217955308642
3800.000000036525,48,114,0.2962962962962963,-94.9437997037037
3810.000000036743,47,115,0.29012345679012347,-92.9658038765432
3820.0000000369614,48,114,0.2962962962962963,-94.9437997037037
3830.0000000371797,47,115,0.29012345679012347,-92.9658038765432
3840.000000037398,43,119,0.2654320987654321,-85.05382056790124
3850.0000000376162,43,119,0.2654320987654321,-85.05382056790124
3860.0000000378345,47,115,0.29012345679012347,-92.9658038765432
3870.000000038053,42,120,0.25925925925925924,-83.07582474074073
3880.000000038271,42,120,0.25925925925925924,-83.07582474074073
3890.0000000384894,42,120,0.25925925925925924,-83.07582474074073
3900.0000000387076,41,121,0.25308641975308643,-81.09782891358024
3910.000000038926,41,121,0.25308641975308643,-81.09782891358024
3920.000000039144,42,120,0.25925925925925924,-83.07582474074073
3930.0000000393625,43,119,0.2654320987654321,-85.05382056790124
3940.0000000395808,45,117,0.2777777777777778,-89.00981222222221
3950.000000039799,45,117,0.2777777777777778,-89.00981222222221
3960.0000000400173,42,120,0.25925925925925924,-83.07582474074073
3970.0000000402356,44,118,0.2716049382716049,-87.03181639506174
3980.000000040454,41,121,0.25308641975308643,-81.09782891358024
3990.000000040672,39,123,0.24074074074074073,-77.14183725925926
4000.0000000408904,42,120,0.25925925925925924,-83.07582474074073
4010.0000000411087,45,117,0.2777777777777778,-89.00981222222221
4020.000000041327,40,122,0.24691358024691357,-79.11983308641975
4030.0000000415453,45,117,0.2777777777777778,-89.00981222222221
4040.0000000417635,43,119,0.2654320987654321,-85.05382056790124
4050.000000041982,43,119,0.2654320987654321,-85.05382056790124
4060.0000000422,42,120,0.25925925925925924,-83.07582474074073
4070.0000000424184,45,117,0.2777777777777778,-89.00981222222221
4080.0000000426367,48,114,0.2962962962962963,-94.9437997037037
4090.000000042855,46,116,0.2839506172839506,-90.98780804938272
4100.000000043073,48,114,0.2962962962962963,-94.9437997037037
4110.000000043291,47,115,0.29012345679012347,-92.9658038765432
4120.000000043509,54,108,0.3333333333333333,-106.81177466666665
4130.000000043728,48,114,0.2962962962962963,-94.9437997037037
4140.000000043946,44,118,0.2716049382716049,-87.03181639506174
4150.000000044164,43,119,0.2654320987654321,-85.05382056790124
4160.000000044382,43,119,0.2654320987654321,-85.05382056790124
4170.000000044601,46,116,0.2839506172839506,-90.98780804938272
4180.000000044819,49,113,0.30246913580246915,-96.9217955308642
4190.000000045037,48,114,0.2962962962962963,-94.9437997037037
4200.000000045256,45,117,0.2777777777777778,-89.00981222222221
4210.000000045474,45,117,0.2777777777777778,-89.00981222222221
4220.000000045692,48,114,0.2962962962962963,-94.9437997037037
4230.00000004591,43,119,0.2654320987654321,-85.05382056790124
4240.000000046129,42,120,0.25925925925925924,-83.07582474074073
4250.000000046347,41,121,0.25308641975308643,-81.09782891358024
4260.000000046565,46,116,0.2839506172839506,-90.98780804938272
4270.0000000467835,43,119,0.2654320987654321,-85.05382056790124
4280.000000047002,42,120,0.25925925925925924,-83.07582474074073
4290.00000004722,43,119,0.2654320987654321,-85.05382056790124
4300.000000047438,41,121,0.25308641975308643,-81.09782891358024
4310.000000047657,46,116,0.2839506172839506,-90.98780804938272
4320.000000047875,43,119,0.2654320987654321,-85.05382056790124
4330.000000048093,47,115,0.29012345679012347,-92.9658038765432
4340.000000048311,46,116,0.2839506172839506,-90.98780804938272
4350.00000004853,46,116,0.2839506172839506,-90.98780804938272
4360.000000048748,45,117,0.2777777777777778,-89.00981222222221
4370.000000048966,40,122,0.24691358024691357,-79.11983308641975
4380.000000049185,42,120,0.25925925925925924,-83.07582474074073
4390.000000049403,42,120,0.25925925925925924,-83.07582474074073
4400.000000049621,41,121,0.25308641975308643,-81.09782891358024
4410.000000049839,43,119,0.2654320987654321,-85.05382056790124
4420.000000050058,38,124,0.2345679012345679,-75.16384143209875
4430.000000050276,41,121,0.25308641975308643,-81.09782891358024
4440.000000050494,39,123,0.24074074074074073,-77.14183725925926
4450.0000000507125,43,119,0.2654320987654321,-85.05382056790124
4460.000000050931,45,117,0.2777777777777778,-89.00981222222221
4470.000000051149,40,122,0.24691358024691357,-79.11983308641975
4480.000000051367,43,119,0.2654320987654321,-85.05382056790124
4490.000000051586,41,121,0.25308641975308643,-81.09782891358024
4500.000000051804,41,121,0.25308641975308643,-81.09782891358024
4510.000000052022,43,119,0.2654320987654321,-85.05382056790124
4520.0000000522405,42,120,0.25925925925925924,-83.07582474074073
4530.000000052459,37,125,0.22839506172839505,-73.18584560493828
4540.000000052677,39,123,0.24074074074074073,-77.14183725925926
4550.000000052895,38,124,0.2345679012345679,-75.16384143209875
4560.000000053114,42,120,0.25925925925925924,-83.07582474074073
4570.000000053332,40,122,0.24691358024691357,-79.11983308641975
4580.00000005355,42,120,0.25925925925925924,-83.07582474074073
4590.000000053768,45,117,0.2777777777777778,-89.00981222222221
4600.000000053987,41,121,0.25308641975308643,-81.09782891358024
4610.000000054205,42,120,0.25925925925925924,-83.07582474074073
4620.000000054423,43,119,0.2654320987654321,-85.05382056790124
4630.0000000546415,39,123,0.24074074074074073,-77.14183725925926
4640.00000005486,41,121,0.25308641975308643,-81.09782891358024
4650.000000055078,44,118,0.2716049382716049,-87.03181639506174
4660.000000055296,45,117,0.2777777777777778,-89.00981222222221
4670.000000055515,43,119,0.2654320987654321,-85.05382056790124
4680.000000055733,45,117,0.2777777777777778,-89.00981222222221
4690.000000055951,47,115,0.29012345679012347,-92.9658038765432
4700.0000000561695,47,115,0.29012345679012347,-92.9658038765432
4710.000000056388,44,118,0.2716049382716049,-87.03181639506174
